start_state_mm,policy,step,remaining_passes_before,state_before_mm,selected_action_mm,immediate_deflection_um,selected_action_discrete_class,successor_mm,selected_action_continuous_status,selected_action_continuous_detail,online_continuous_solve_calls,step_status
4.47,ONLINE-REOPT,1,3,4.47,0.533,78.27013041588366,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,174,CONTINUE
4.47,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.47,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.471,ONLINE-REOPT,1,3,4.471,0.534,78.45097838967553,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,175,CONTINUE
4.471,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.471,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.472,ONLINE-REOPT,1,3,4.472,0.535,78.63191575726316,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,176,CONTINUE
4.472,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.472,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.473,ONLINE-REOPT,1,3,4.473,0.536,78.81294240944503,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,177,CONTINUE
4.473,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.473,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.474,ONLINE-REOPT,1,3,4.474,0.537,78.99405823731051,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,178,CONTINUE
4.474,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.474,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.475,ONLINE-REOPT,1,3,4.475,0.538,79.17526313223993,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,179,CONTINUE
4.475,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.475,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.476,ONLINE-REOPT,1,3,4.476,0.539,79.35655698590197,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,180,CONTINUE
4.476,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.476,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.477,ONLINE-REOPT,1,3,4.477,0.54,79.53793969025295,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,181,CONTINUE
4.477,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.477,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.478,ONLINE-REOPT,1,3,4.478,0.541,79.7194111375357,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,182,CONTINUE
4.478,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.478,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.479,ONLINE-REOPT,1,3,4.479,0.542,79.90097122027703,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,183,CONTINUE
4.479,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.479,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.48,ONLINE-REOPT,1,3,4.48,0.543,80.08261983128789,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,184,CONTINUE
4.48,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.48,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.481,ONLINE-REOPT,1,3,4.481,0.544,80.26435686366148,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,185,CONTINUE
4.481,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.481,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.482,ONLINE-REOPT,1,3,4.482,0.545,80.44618221077182,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,186,CONTINUE
4.482,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.482,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.483,ONLINE-REOPT,1,3,4.483,0.546,80.62809576627257,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,187,CONTINUE
4.483,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.483,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.484,ONLINE-REOPT,1,3,4.484,0.547,80.81009742409596,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,188,CONTINUE
4.484,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.484,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.485,ONLINE-REOPT,1,3,4.485,0.548,80.99218707845156,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,189,CONTINUE
4.485,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.485,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.486,ONLINE-REOPT,1,3,4.486,0.549,81.17436462382389,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,190,CONTINUE
4.486,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.486,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.487,ONLINE-REOPT,1,3,4.487,0.55,81.35662995497309,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,191,CONTINUE
4.487,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.487,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.488,ONLINE-REOPT,1,3,4.488,0.551,81.53898296693227,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,192,CONTINUE
4.488,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.488,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.489,ONLINE-REOPT,1,3,4.489,0.552,81.72142355500691,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,193,CONTINUE
4.489,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.489,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.49,ONLINE-REOPT,1,3,4.49,0.553,81.90395161477353,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,194,CONTINUE
4.49,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.49,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.491,ONLINE-REOPT,1,3,4.491,0.554,82.08656704207768,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,195,CONTINUE
4.491,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.491,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.492,ONLINE-REOPT,1,3,4.492,0.555,82.2692697330342,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,196,CONTINUE
4.492,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.492,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.493,ONLINE-REOPT,1,3,4.493,0.556,82.4520595840249,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,197,CONTINUE
4.493,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.493,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.494,ONLINE-REOPT,1,3,4.494,0.557,82.63493649169801,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,198,CONTINUE
4.494,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.494,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.495,ONLINE-REOPT,1,3,4.495,0.558,82.81790035296616,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,199,CONTINUE
4.495,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.495,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.496,ONLINE-REOPT,1,3,4.496,0.559,83.00095106500629,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,200,CONTINUE
4.496,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.496,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.497,ONLINE-REOPT,1,3,4.497,0.56,83.18408852525788,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,201,CONTINUE
4.497,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.497,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.498,ONLINE-REOPT,1,3,4.498,0.561,83.36731263142123,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,202,CONTINUE
4.498,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.498,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.499,ONLINE-REOPT,1,3,4.499,0.562,83.55062328145755,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,203,CONTINUE
4.499,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.499,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.5,ONLINE-REOPT,1,3,4.5,0.563,83.73402037358707,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,204,CONTINUE
4.5,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.5,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.501,ONLINE-REOPT,1,3,4.501,0.564,83.91750380628774,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,205,CONTINUE
4.501,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.501,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.502,ONLINE-REOPT,1,3,4.502,0.565,84.10107347829457,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,206,CONTINUE
4.502,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.502,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.503,ONLINE-REOPT,1,3,4.503,0.566,84.28472928859861,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,207,CONTINUE
4.503,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.503,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.504,ONLINE-REOPT,1,3,4.504,0.567,84.46847113644439,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,208,CONTINUE
4.504,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.504,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.505,ONLINE-REOPT,1,3,4.505,0.568,84.65229892133114,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,209,CONTINUE
4.505,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.505,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.506,ONLINE-REOPT,1,3,4.506,0.569,84.83621254300982,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,210,CONTINUE
4.506,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.506,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.507,ONLINE-REOPT,1,3,4.507,0.57,85.02021190148295,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,211,CONTINUE
4.507,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.507,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.508,ONLINE-REOPT,1,3,4.508,0.571,85.20429689700306,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,212,CONTINUE
4.508,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.508,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.509,ONLINE-REOPT,1,3,4.509,0.572,85.38846743007178,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,213,CONTINUE
4.509,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.509,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.51,ONLINE-REOPT,1,3,4.51,0.573,85.57272340143905,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,214,CONTINUE
4.51,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.51,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.511,ONLINE-REOPT,1,3,4.511,0.574,85.75706471210107,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,215,CONTINUE
4.511,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.511,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.512,ONLINE-REOPT,1,3,4.512,0.575,85.94149126330045,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,216,CONTINUE
4.512,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.512,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.513,ONLINE-REOPT,1,3,4.513,0.576,86.12600295652462,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,217,CONTINUE
4.513,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.513,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.514,ONLINE-REOPT,1,3,4.514,0.577,86.3105996935045,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,218,CONTINUE
4.514,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.514,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.515,ONLINE-REOPT,1,3,4.515,0.578,86.49528137621428,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,219,CONTINUE
4.515,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.515,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.516,ONLINE-REOPT,1,3,4.516,0.579,86.6800479068686,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,220,CONTINUE
4.516,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.516,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.517,ONLINE-REOPT,1,3,4.517,0.58,86.86489918792391,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,221,CONTINUE
4.517,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.517,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
4.518,ONLINE-REOPT,1,3,4.518,0.581,87.04983512207598,PRESERVING,3.937,PASS,continuous_reference_residual_valid_optimizer_reported_success,222,CONTINUE
4.518,ONLINE-REOPT,2,2,3.937,0.475,99.91404164730385,PRESERVING,3.462,PASS,continuous_reference_residual_valid_optimizer_reported_success,116,CONTINUE
4.518,ONLINE-REOPT,3,1,3.462,0.362,99.88995983826324,PRESERVING,3.1,PASS,exact_terminal_equality,0,TERMINAL_REACHED
